animeID,name,title_english,title_japanese,title_synonyms,type,source,producers,genre,studio,episodes,status,airing,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,premiered,broadcast,related
1645,Herlock Saga: Nibelung no Yubiwa,Harlock Saga: The Ring of the Nibelung - The Rhein Gold,ハーロック・サーガ ニーベルングの指環,[],OVA,Unknown,81 Produce,Action,Studio March,6,Finished Airing,FALSE,1999-01-25,1999-11-02,25 min per ep,R - 17+ (violence & profanity),6.81,1691,4376,5608,4251,4,Captain Herlock is drawn into a saga of intergalactic proportions when the son of a deceased comrade unwittingly forges the Ring of the Niebelung. Evil forces gather to wage war against the last remaining superpowers of the galaxy led by a demented outcast. Herlock must counter the amassed armadas that threaten the last gods and recover the ring before Paradise is lost. (Source: ANN),NA,NA,NA,"{'Adaptation': [{'mal_id': 5904, 'type': 'manga', 'name': 'Nibelung no Yubiwa', 'url': 'https://myanimelist.net/manga/5904/Nibelung_no_Yubiwa'}], 'Prequel': [{'mal_id': 1000, 'type': 'anime', 'name': 'Uchuu Kaizoku Captain Herlock', 'url': 'https://myanimelist.net/anime/1000/Uchuu_Kaizoku_Captain_Herlock'}], 'Sequel': [{'mal_id': 1495, 'type': 'anime', 'name': 'Maetel Legend', 'url': 'https://myanimelist.net/anime/1495/Maetel_Legend'}]}"
22135,Ping Pong the Animation,Ping Pong the Animation,ピンポン THE ANIMATION,['PPTA'],TV,Manga,Science SARU,Drama,Tatsunoko Production,11,Finished Airing,FALSE,2014-04-11,2014-06-02,23 min per ep,PG-13 - Teens 13 or older,8.63,82038,68,556,167116,7830,"""The hero comes. The hero comes. The hero comes. Chant these words in your mind, and I'll surely come to you..."" This mantra is what Makoto Tsukimoto repeats as a source of motivation when he fights through the stress of not only grueling ping pong matches, but also in situations of his life. Makoto doesn't fight alone; he and his friend, Yukata Hoshino, nicknamed Smile and Peco respectively, are two boys who have grown up playing ping pong together nearly every day. Peco, brimming with confidence, aims to be the best table tennis player in the world; Smile, on the other hand, shows little ambition. Nevertheless, the two have always stuck together, with a bond built upon their mutual love for this sport. Every year, students from all across Japan gather for the inter-high table tennis competition to achieve national and international stardom. Through intense training and competition, only the very best persevere. From the avant-garde director of Tatami Galaxy, Masaaki Yuasa, Ping Pong The Animation serves a tale of ambition with its fair share of bumps along the way. Whatever the odds, Peco and Smile will face them together. [Written by MAL Rewrite]",Ping Pong The Animation won the Animation of the Year award in the Television category for the Tokyo Anime Award Festival in 2015.,Spring 2014,Fridays at 00:50 (JST),"{'Adaptation': [{'mal_id': 5744, 'type': 'manga', 'name': 'Ping Pong', 'url': 'https://myanimelist.net/manga/5744/Ping_Pong'}]}"
31972,Tang Lang Bu Chan,NA,螳螂捕蝉,"['A Story in Summertime', 'The Praying Mantis']",Movie,Other,NA,Historical,Shanghai Animation Film Studio,1,Finished Airing,FALSE,1988-01-01,NA,5 min,G - All Ages,5.79,130,8288,11470,268,1,"A cicada is resting high on a tree. It is chirping for all it’s worth and drinking in the dew, oblivious of a mantis behind. The mantis, bending over and arching up its front leg, is going to catch the cicada but does not know that there is an oriole beside it. The bird has stretched out its neck, ready to peck at the mantis. Again the oriole is unaware that a weasel is sneaking up to it. The three creatures all covet gains ahead without being aware of an imminent danger behind.","This short film was produced by Shanghai Animation Film Studio using Chinese ink wash painting technique. It is based on the ancient Chinese fable ""The mantis stalks the cicada, unaware of the oriole behind"".",NA,NA,{}
28149,Nihon Animator Mihonichi,Japan Anima(tor)'s Exhibition,日本アニメ（ーター）見本市,"['Japan Animator Expo', 'The Dragon Dentist', 'Hill Climb Girl', 'Me!Me!Me!', 'Carnage', 'Nishi-Ogikubo', 'Until You Come to Me', 'Tomorrow From There']",ONA,Original,Dwango,Dementia,Khara,35,Finished Airing,FALSE,2014-11-07,NA,8 min per ep,R+ - Mild Nudity,7.47,6728,1777,2546,25349,76,"The short film series ""Japan Anima(tor)'s Exhibition"" presented by Studio Khara and Dwango. Original projects, spin-off projects, promotional films, Music PV, and VJ Films, etc... Various omnibus animations produced with love and energy, regardless of any genres. The digital distribution anime series bring opportunities for project development, R&D, human resources development, and free production under limited period and budget, to explore the possibilities of future film production. (Source: Official site)",NA,NA,NA,"{'Adaptation': [{'mal_id': 63545, 'type': 'manga', 'name': 'Bikachou Shinshi Kaikoroku', 'url': 'https://myanimelist.net/manga/63545/Bikachou_Shinshi_Kaikoroku'}, {'mal_id': 69047, 'type': 'manga', 'name': 'Ochibi-san', 'url': 'https://myanimelist.net/manga/69047/Ochibi-san'}], 'Other': [{'mal_id': 30, 'type': 'anime', 'name': 'Neon Genesis Evangelion', 'url': 'https://myanimelist.net/anime/30/Neon_Genesis_Evangelion'}, {'mal_id': 80, 'type': 'anime', 'name': 'Mobile Suit Gundam', 'url': 'https://myanimelist.net/anime/80/Mobile_Suit_Gundam'}, {'mal_id': 3444, 'type': 'anime', 'name': 'The☆Ultraman', 'url': 'https://myanimelist.net/anime/3444/The☆Ultraman'}, {'mal_id': 3785, 'type': 'anime', 'name': 'Evangelion: 3.0 You Can (Not) Redo', 'url': 'https://myanimelist.net/anime/3785/Evangelion__30_You_Can_Not_Redo'}], 'Character': [{'mal_id': 32681, 'type': 'anime', 'name': 'Uchuu Patrol Luluco', 'url': 'https://myanimelist.net/anime/32681/Uchuu_Patrol_Luluco'}], 'Alternative version': [{'mal_id': 34549, 'type': 'anime', 'name': 'Ryuu no Haisha', 'url': 'https://myanimelist.net/anime/34549/Ryuu_no_Haisha'}, {'mal_id': 38055, 'type': 'anime', 'name': 'Evangelion: Another Impact (VR)', 'url': 'https://myanimelist.net/anime/38055/Evangelion__Another_Impact_VR'}]}"
36688,Shinmai Maou no Testament Departures,The Testament of Sister New Devil Departures,新妹魔王の契約者 DEPARTURES,[],OVA,Light novel,Toranoana,Demons,Production IMS,1,Finished Airing,FALSE,2018-03-28,NA,59 min,R+ - Mild Nudity,7.09,10273,3337,2255,31461,89,NA,NA,NA,NA,"{'Adaptation': [{'mal_id': 49305, 'type': 'manga', 'name': 'Shinmai Maou no Testament', 'url': 'https://myanimelist.net/manga/49305/Shinmai_Maou_no_Testament'}], 'Prequel': [{'mal_id': 30365, 'type': 'anime', 'name': 'Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou', 'url': 'https://myanimelist.net/anime/30365/Shinmai_Maou_no_Testament_Burst__Toujou_Basara_no_Shigoku_Heiwa_na_Nichijou'}]}"
35968,Wotaku ni Koi wa Muzukashii,Wotakoi: Love is Hard for Otaku,ヲタクに恋は難しい,"[""It's Difficult to Love an Otaku""]",TV,Web manga,Aniplex,Comedy,A-1 Pictures,11,Finished Airing,FALSE,2018-04-13,2018-06-02,22 min per ep,PG-13 - Teens 13 or older,8.06,99157,493,379,226899,2047,"Having slept through all four of her alarms, the energetic Narumi Momose finds herself running late for her first day of work at a new office. As she races to catch her train, she makes a promise to herself that none of her coworkers will find out about her dark secret: that she is an otaku and a fujoshi. Her plan goes instantly awry, though, when she runs into Hirotaka Nifuji, an old friend from middle school. Although she tries to keep her secret by inviting him out for drinks after work, her cover is blown when he casually asks her whether or not she will be attending the upcoming Summer Comiket. Luckily for her, the only witnesses—Hanako Koyanagi and Tarou Kabakura—are otaku as well. Later that night, the pair go out for drinks so that they can catch up after all the years apart. After Narumi complains about her previous boyfriend breaking up with her because he refused to date a fujoshi, Hirotaka suggests that she try dating a fellow otaku, specifically himself. He makes a solemn promise to always be there for her, to support her, and to help her farm for rare drops in Monster Hunter. Blown away by the proposal, Narumi agrees immediately. Thus the two otaku start dating, and their adorably awkward romance begins. [Written by MAL Rewrite]",NA,Spring 2018,Fridays at 00:55 (JST),"{'Adaptation': [{'mal_id': 89087, 'type': 'manga', 'name': 'Wotaku ni Koi wa Muzukashii', 'url': 'https://myanimelist.net/manga/89087/Wotaku_ni_Koi_wa_Muzukashii'}], 'Prequel': [{'mal_id': 38349, 'type': 'anime', 'name': 'Wotaku ni Koi wa Muzukashii: Youth', 'url': 'https://myanimelist.net/anime/38349/Wotaku_ni_Koi_wa_Muzukashii__Youth'}]}"
35788,Shokugeki no Souma: San no Sara,Food Wars! The Third Plate,食戟のソーマ 餐ノ皿,"['Shokugeki no Soma 3rd Season', 'Shokugeki no Soma 3']",TV,Manga,KlockWorx,School,J.C.Staff,12,Finished Airing,FALSE,2017-10-04,2017-12-02,24 min per ep,PG-13 - Teens 13 or older,8.45,178512,137,230,324027,2058,"The Moon Festival is Tootsuki Academy's annual gourmet gala, where students compete against each other to earn the most profit through selling their cuisine of choice. But for Souma Yukihira, it is also his first opportunity to challenge the Elite Ten, the supreme council that rules over the academy. However, this is only the beginning of Souma's war against the Elite Ten; a nefarious plot is underway that will provide Souma with the challenge he desires but will also shake the very foundations of Tootsuki Academy itself. [Written by MAL Rewrite]",NA,Fall 2017,Wednesdays at 00:30 (JST),"{'Adaptation': [{'mal_id': 45757, 'type': 'manga', 'name': 'Shokugeki no Souma', 'url': 'https://myanimelist.net/manga/45757/Shokugeki_no_Souma'}], 'Prequel': [{'mal_id': 34480, 'type': 'anime', 'name': 'Shokugeki no Souma: Ni no Sara OVA', 'url': 'https://myanimelist.net/anime/34480/Shokugeki_no_Souma__Ni_no_Sara_OVA'}], 'Sequel': [{'mal_id': 36949, 'type': 'anime', 'name': 'Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen', 'url': 'https://myanimelist.net/anime/36949/Shokugeki_no_Souma__San_no_Sara_-_Toutsuki_Ressha-hen'}], 'Side story': [{'mal_id': 36962, 'type': 'anime', 'name': 'Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina', 'url': 'https://myanimelist.net/anime/36962/Shokugeki_no_Souma__San_no_Sara_-_Kyokuseiryou_no_Erina'}]}"
5216,D.C.if: Da Capo if,NA,D.C.if ~ダ・カーポ イフ~,"['Da Capo If', 'D.C. if']",OVA,Visual novel,NA,Romance,Zexcs,2,Finished Airing,FALSE,2008-12-25,2009-03-02,26 min per ep,PG-13 - Teens 13 or older,7.24,6270,2692,3561,13039,21,"This two episode OVA retelling of the first Da Capo series with the ""what if"" Asakura Jun'ichi were to return Shirakawa Kotori's feelings.",NA,NA,NA,"{'Alternative setting': [{'mal_id': 62, 'type': 'anime', 'name': 'D.C.: Da Capo', 'url': 'https://myanimelist.net/anime/62/DC__Da_Capo'}, {'mal_id': 291, 'type': 'anime', 'name': 'D.C.S.S: Da Capo Second Season', 'url': 'https://myanimelist.net/anime/291/DCSS__Da_Capo_Second_Season'}]}"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Card Captor Sakura Movie 2: The Sealed Card,劇場版 カードキャプターさくら 封印されたカード,"['Card Captors Sakura The Movie 2', 'Card Captor Sakura: Enchanted Cards']",Movie,Manga,Kodansha,Magic,Madhouse,1,Finished Airing,FALSE,2000-07-15,NA,1 hr 22 min,PG - Children,8.29,48274,257,1163,79924,1598,"During the Summer holidays, Sakura and her class are preparing to present a play at the annual Nadeshiko Festival. The unexpected arrival of Syaoran (and Meiling) give Sakura the courage to finally reciprocate her feelings. But as the cards begin to disappear one by one, Sakura discovers a single card still remains. One with power equal to all hers... It is during this summer that Sakura faces her final battle.","Cardcaptor Sakura Movie 2: Fuuin Sareta Card earned a total of 522 million yen during its original theatrical run in Japan. It won the Feature Film Award in the 5th Animation Kobe Awards in 2000. Revival screenings of the film were held beginning December 29, 2017.",NA,NA,"{'Adaptation': [{'mal_id': 106, 'type': 'manga', 'name': 'Cardcaptor Sakura', 'url': 'https://myanimelist.net/manga/106/Cardcaptor_Sakura'}], 'Prequel': [{'mal_id': 232, 'type': 'anime', 'name': 'Cardcaptor Sakura', 'url': 'https://myanimelist.net/anime/232/Cardcaptor_Sakura'}], 'Side story': [{'mal_id': 1078, 'type': 'anime', 'name': 'Cardcaptor Sakura: Kero-chan ni Omakase!', 'url': 'https://myanimelist.net/anime/1078/Cardcaptor_Sakura__Kero-chan_ni_Omakase'}], 'Alternative version': [{'mal_id': 35320, 'type': 'anime', 'name': 'Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma', 'url': 'https://myanimelist.net/anime/35320/Cardcaptor_Sakura__Clear_Card-hen_Prologue_-_Sakura_to_Futatsu_no_Kuma'}]}"
2219,Ryokunohara Meikyuu,NA,緑野原迷宮,"['Ryokunohara Labyrinth - Sparkling Phantom', 'Ryokohunohara Labyrinth']",OVA,Manga,Victor Entertainment,Drama,AIC,1,Finished Airing,FALSE,1990-01-01,NA,40 min,PG-13 - Teens 13 or older,5.17,1091,9515,6599,2814,2,"Hiroki and Kanata have been together since they were children. One day Hiroki is caught up in an accident while trying to save a little girl. The next thing he knows, he is looking down on his own body. Seperated from his body, Kanata, and everything else, he tries to figure out just what is going on. Why is he outside his body which is living on as if nothing has changed, how can he convince Kanata that he is there, and who is the strange girl, Fhalei, who keeps appearing for him? (Source: AniDB)",NA,NA,NA,"{'Adaptation': [{'mal_id': 20769, 'type': 'manga', 'name': 'Hiroki - Harusaki Meiro', 'url': 'https://myanimelist.net/manga/20769/Hiroki_-_Harusaki_Meiro'}]}"
11771,Kuroko no Basket,Kuroko's Basketball,黒子のバスケ,"['Kuroko no Basuke', 'KuroBas']",TV,Manga,Mainichi Broadcasting System,Comedy,Production I.G,25,Finished Airing,FALSE,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Teikou Junior High School's basketball team is crowned champion three years in a row thanks to five outstanding players who, with their breathtaking and unique skills, leave opponents in despair and fans in admiration. However, after graduating, these teammates, known as ""The Generation of Miracles,"" go their separate ways and now consider each other as rivals. At Seirin High School, two newly recruited freshmen prove that they are not ordinary basketball players: Taiga Kagami, a promising player returning from the US, and Tetsuya Kuroko, a seemingly ordinary student whose lack of presence allows him to move around unnoticed. Although Kuroko is neither athletic nor able to score any points, he was a member of Teikou's basketball team, where he played as the ""Phantom Sixth Man,"" who easily passed the ball and assisted his teammates. Kuroko no Basket follows the journey of Seirin's players as they attempt to become the best Japanese high school team by winning the Interhigh Championship. To reach their goal, they have to cross pathways with several powerful teams, some of which have one of the five players with godlike abilities, whom Kuroko and Taiga make a pact to defeat. [Written by MAL Rewrite]","Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),"{'Adaptation': [{'mal_id': 11652, 'type': 'manga', 'name': 'Kuroko no Basket', 'url': 'https://myanimelist.net/manga/11652/Kuroko_no_Basket'}], 'Other': [{'mal_id': 15487, 'type': 'anime', 'name': 'Kuroko no Basket NG-shuu', 'url': 'https://myanimelist.net/anime/15487/Kuroko_no_Basket_NG-shuu'}], 'Sequel': [{'mal_id': 16894, 'type': 'anime', 'name': 'Kuroko no Basket 2nd Season', 'url': 'https://myanimelist.net/anime/16894/Kuroko_no_Basket_2nd_Season'}], 'Prequel': [{'mal_id': 16916, 'type': 'anime', 'name': 'Kuroko no Basket: Tip Off', 'url': 'https://myanimelist.net/anime/16916/Kuroko_no_Basket__Tip_Off'}], 'Side story': [{'mal_id': 17259, 'type': 'anime', 'name': 'Kuroko no Basket: Oshaberi Shiyokka', 'url': 'https://myanimelist.net/anime/17259/Kuroko_no_Basket__Oshaberi_Shiyokka'}, {'mal_id': 19669, 'type': 'anime', 'name': 'Kuroko no Basket: Baka ja Katenai no yo!', 'url': 'https://myanimelist.net/anime/19669/Kuroko_no_Basket__Baka_ja_Katenai_no_yo'}], 'Summary': [{'mal_id': 32869, 'type': 'anime', 'name': 'Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari', 'url': 'https://myanimelist.net/anime/32869/Kuroko_no_Basket_Movie_1__Winter_Cup_-_Kage_to_Hikari'}]}"
